"","UserID","ProblemID","overalGradeDiff","countOfSubmissions","totalTime","countOfVideoEvents","countOfForumEvents"
"3976","65a7a65d33cc0780e3c324403dac3be3275c4909",3,16.6666666666667,2,264,0,0
"3977","65a7a65d33cc0780e3c324403dac3be3275c4909",4,50,3,785,0,0
"3978","65a7a65d33cc0780e3c324403dac3be3275c4909",5,100,3,438,0,0
"3979","65a7a65d33cc0780e3c324403dac3be3275c4909",7,100,10,18215,0,10
"3980","65a7a65d33cc0780e3c324403dac3be3275c4909",8,12.5,2,106,0,0
"3981","65a7a65d33cc0780e3c324403dac3be3275c4909",9,12.5,8,4324,0,8
"3982","65a7a65d33cc0780e3c324403dac3be3275c4909",11,100,4,1027,0,2
"3983","65a7a65d33cc0780e3c324403dac3be3275c4909",14,66.6666666666667,29,55631,0,10
"3984","65a7a65d33cc0780e3c324403dac3be3275c4909",15,32,3,521,0,0
"3985","65ce90ffe22e87c0c91a19d91218e02b1bf1960e",4,100,3,3682,0,0
"3986","65ce90ffe22e87c0c91a19d91218e02b1bf1960e",5,26.6666666666667,2,2317,0,0
"3987","65ce90ffe22e87c0c91a19d91218e02b1bf1960e",7,28.5714285714286,3,2777,0,0
"3988","65ce90ffe22e87c0c91a19d91218e02b1bf1960e",9,12.5,4,1056,0,0
"3989","65ce90ffe22e87c0c91a19d91218e02b1bf1960e",14,100,30,175138,0,50
"3990","65eadae09f20286953912cc235780b0dd3733e17",2,0,3,151,0,0
"3991","662979dc5ec436ed179868a43c4e61bd93482272",6,12.5,2,886,0,0
"3992","662979dc5ec436ed179868a43c4e61bd93482272",11,31.1111111111111,4,76540,0,0
"3993","662979dc5ec436ed179868a43c4e61bd93482272",14,33.3333333333333,6,1386,0,0
"3994","6632ae5632c3c08fa1e6561fad25727d37e2ce44",2,90,3,14291,17,4
"3995","6632ae5632c3c08fa1e6561fad25727d37e2ce44",3,16.6666666666667,2,396,0,0
"3996","6632ae5632c3c08fa1e6561fad25727d37e2ce44",4,100,8,289508,17,3
"3997","6632ae5632c3c08fa1e6561fad25727d37e2ce44",5,33.3333333333333,14,168309,0,0
"3998","6632ae5632c3c08fa1e6561fad25727d37e2ce44",7,100,3,365,0,0
"3999","6632ae5632c3c08fa1e6561fad25727d37e2ce44",8,12.5,5,85678,0,0
"4000","663543f88eedc6a4aa92c91a4c2ab58d3301fe6c",1,100,4,37125,0,4
"4001","663543f88eedc6a4aa92c91a4c2ab58d3301fe6c",4,25,2,310,0,0
"4002","663543f88eedc6a4aa92c91a4c2ab58d3301fe6c",5,22.2222222222222,3,645,0,0
"4003","663543f88eedc6a4aa92c91a4c2ab58d3301fe6c",7,100,3,1008,0,0
"4004","663543f88eedc6a4aa92c91a4c2ab58d3301fe6c",8,25,6,1143,34,0
"4005","663543f88eedc6a4aa92c91a4c2ab58d3301fe6c",9,62.5,6,2106,0,0
"4006","663543f88eedc6a4aa92c91a4c2ab58d3301fe6c",11,44.4444444444444,6,974,0,0
"4007","663543f88eedc6a4aa92c91a4c2ab58d3301fe6c",14,6.66666666666667,3,1602,0,0
"4008","66368c5aad887c2a0f87affab7e75bde51a6d0d0",0,33.3333333333333,2,97,0,0
"4009","66cccb436b2e8d2b230ef71a220be7a84dba794f",1,0,9,598970,0,0
"4010","66f362404f5bfac57bef281d0522e60a74ff255f",0,22.2221692403158,2,252,0,0
"4011","66f362404f5bfac57bef281d0522e60a74ff255f",3,8.33333333333334,5,1184,0,0
"4012","672b16a77f442c9ecbda1e4a2b3b6d0a4a9b6cdf",0,16.6666666666667,2,1395,0,0
"4013","672b16a77f442c9ecbda1e4a2b3b6d0a4a9b6cdf",1,100,6,4783,0,13
"4014","672b16a77f442c9ecbda1e4a2b3b6d0a4a9b6cdf",2,25,3,1328,0,0
"4015","672b16a77f442c9ecbda1e4a2b3b6d0a4a9b6cdf",3,50,3,604,0,0
"4016","672b16a77f442c9ecbda1e4a2b3b6d0a4a9b6cdf",4,0,3,19634,0,0
"4017","672b16a77f442c9ecbda1e4a2b3b6d0a4a9b6cdf",5,33.3333333333333,2,20933,0,0
"4018","672b16a77f442c9ecbda1e4a2b3b6d0a4a9b6cdf",6,40.625,2,1750,0,0
"4019","672b16a77f442c9ecbda1e4a2b3b6d0a4a9b6cdf",7,100,2,485,0,0
"4020","672b16a77f442c9ecbda1e4a2b3b6d0a4a9b6cdf",8,40,3,1580,0,0
"4021","672b16a77f442c9ecbda1e4a2b3b6d0a4a9b6cdf",13,50,3,2684,0,0
"4022","675c969b206e1616feb0e2f036c765bc56878df7",0,38.8888319333394,3,329425,8,20
"4023","675c969b206e1616feb0e2f036c765bc56878df7",1,-75,5,539800,4,171
"4024","675c969b206e1616feb0e2f036c765bc56878df7",2,85,8,1567,0,0
"4025","675c969b206e1616feb0e2f036c765bc56878df7",4,75,6,2739,0,8
"4026","675c969b206e1616feb0e2f036c765bc56878df7",5,100,20,165080,0,92
"4027","675c969b206e1616feb0e2f036c765bc56878df7",7,100,9,191369,1,51
"4028","675c969b206e1616feb0e2f036c765bc56878df7",8,0,43,772425,5,195
"4029","675c969b206e1616feb0e2f036c765bc56878df7",9,100,17,449620,4,109
"4030","675c969b206e1616feb0e2f036c765bc56878df7",11,100,14,16604,0,20
"4031","675c969b206e1616feb0e2f036c765bc56878df7",14,85.3333333333333,32,607814,3,99
"4032","675c969b206e1616feb0e2f036c765bc56878df7",15,100,13,161132,0,49
"4033","677032c0eadf7a970cf2d6fc9bc16ec5caf0cecb",1,100,8,7991,0,8
"4034","677032c0eadf7a970cf2d6fc9bc16ec5caf0cecb",2,20,2,169,0,0
"4035","677032c0eadf7a970cf2d6fc9bc16ec5caf0cecb",3,8.33333333333334,3,2408,0,0
"4036","677032c0eadf7a970cf2d6fc9bc16ec5caf0cecb",4,50,6,1424,0,13
"4037","677032c0eadf7a970cf2d6fc9bc16ec5caf0cecb",5,100,11,50541,0,22
"4038","677032c0eadf7a970cf2d6fc9bc16ec5caf0cecb",8,25,3,852,0,0
"4039","677032c0eadf7a970cf2d6fc9bc16ec5caf0cecb",9,55,4,852,0,0
"4040","677032c0eadf7a970cf2d6fc9bc16ec5caf0cecb",11,31.1111111111111,3,584,0,0
"4041","677819a93f5d1a3743d150d817d112140524e66b",3,16.6666666666667,2,95,0,0
"4042","677819a93f5d1a3743d150d817d112140524e66b",4,100,7,1234,0,0
"4043","677819a93f5d1a3743d150d817d112140524e66b",5,100,11,2438,0,2
"4044","677819a93f5d1a3743d150d817d112140524e66b",6,25,3,1345,0,0
"4045","677819a93f5d1a3743d150d817d112140524e66b",7,100,7,1306,0,0
"4046","677819a93f5d1a3743d150d817d112140524e66b",8,100,29,7407,0,3
"4047","677819a93f5d1a3743d150d817d112140524e66b",9,100,14,9168,0,0
"4048","677819a93f5d1a3743d150d817d112140524e66b",10,16.6666666666667,5,768,0,0
"4049","677819a93f5d1a3743d150d817d112140524e66b",11,100,23,6995,0,0
"4050","677819a93f5d1a3743d150d817d112140524e66b",12,4.16666666666666,2,449114,0,0
"4051","677819a93f5d1a3743d150d817d112140524e66b",13,20,2,361,0,0
"4052","677819a93f5d1a3743d150d817d112140524e66b",14,100,34,177586,4,4
"4053","677819a93f5d1a3743d150d817d112140524e66b",15,100,20,123510,4,4
"4054","67ad0f14b6b3307690f0e9a35c7bdcc5b80c04d8",15,90,2,1416,0,0
"4055","6805f8ad7706362161e094354176710400b1d563",4,100,4,1681,0,0
"4056","6805f8ad7706362161e094354176710400b1d563",5,11.1111111111111,4,1333,0,13
"4057","6805f8ad7706362161e094354176710400b1d563",8,12.5,2,302,0,0
"4058","6805f8ad7706362161e094354176710400b1d563",9,50,5,78277,0,2
"4059","6805f8ad7706362161e094354176710400b1d563",11,22.2222222222222,8,4022,0,0
"4060","6805f8ad7706362161e094354176710400b1d563",14,13.3333333333333,5,85936,0,1
"4061","6805f8ad7706362161e094354176710400b1d563",15,100,15,329426,0,23
"4062","682a3d5c3c21df6248c14eb052faf0aac386d4a5",4,25,3,330,0,3
"4063","682a3d5c3c21df6248c14eb052faf0aac386d4a5",5,100,6,61853,0,2
"4064","682a3d5c3c21df6248c14eb052faf0aac386d4a5",7,100,6,1535,0,2
"4065","682a3d5c3c21df6248c14eb052faf0aac386d4a5",8,37.5,2,192,0,0
"4066","682a3d5c3c21df6248c14eb052faf0aac386d4a5",9,50,2,166,0,0
"4067","682a3d5c3c21df6248c14eb052faf0aac386d4a5",11,66.6666666666667,10,3653,0,3
"4068","682a3d5c3c21df6248c14eb052faf0aac386d4a5",14,86.6666666666667,21,6741,0,3
"4069","682a3d5c3c21df6248c14eb052faf0aac386d4a5",15,20,2,167,0,0
"4070","6835a2bff2eda2ebbd304777805dc1b153ef8b81",0,27.7778307596843,5,419,0,0
"4071","6835a2bff2eda2ebbd304777805dc1b153ef8b81",2,0,5,382,0,0
"4072","6835a2bff2eda2ebbd304777805dc1b153ef8b81",3,-12.5,2,43,0,0
"4073","6850381fbe11bf96aa674227d14d76a65880df85",2,25,3,56219,0,1
"4074","6850381fbe11bf96aa674227d14d76a65880df85",4,100,12,6727,64,9
"4075","6850381fbe11bf96aa674227d14d76a65880df85",5,0,16,510337,109,40
"4076","6850381fbe11bf96aa674227d14d76a65880df85",7,100,10,71932,0,46
"4077","6850381fbe11bf96aa674227d14d76a65880df85",8,100,25,520449,89,73
"4078","6850381fbe11bf96aa674227d14d76a65880df85",9,87.5,9,357872,23,41
"4079","6850381fbe11bf96aa674227d14d76a65880df85",11,100,9,104593,23,37
"4080","6850381fbe11bf96aa674227d14d76a65880df85",14,-33.3333333333333,23,179230,0,10
"4081","6850381fbe11bf96aa674227d14d76a65880df85",15,80,17,82862,12,14
"4082","68719a12fa679d4c16b39ff49fcb06095035222d",2,100,7,127860,0,28
"4083","68719a12fa679d4c16b39ff49fcb06095035222d",4,25,2,631,0,0
"4084","68719a12fa679d4c16b39ff49fcb06095035222d",5,-22.2222222222222,9,385151,29,42
"4085","68719a12fa679d4c16b39ff49fcb06095035222d",7,100,9,38015,0,15
"4086","68b8dc1dae2ea22b134521a66cb8732ec0e93350",3,-4.16666666666669,2,365,0,0
"4087","68f78b01f709f144b2f77e85adaedc8ded0c8973",0,16.6666666666667,4,548,0,0
"4088","68f78b01f709f144b2f77e85adaedc8ded0c8973",3,66.6666666666667,4,760,0,0
"4089","69137f07983c7324674ea5219b3ba8d5e160a4d3",0,-11.1111640930176,2,120,0,0
"4090","691d34dcb058f4577cb8efc1c53898f4cf72785f",4,50,4,2525,0,0
"4091","695ab94ab77d681973bee183dbfdc8e910ebc633",2,100,6,112441,9,0
"4092","695ab94ab77d681973bee183dbfdc8e910ebc633",4,35,4,493,0,0
"4093","695ab94ab77d681973bee183dbfdc8e910ebc633",5,11.1111111111111,3,654,0,0
"4094","695ab94ab77d681973bee183dbfdc8e910ebc633",7,28.5714285714286,16,5536,0,0
"4095","695ab94ab77d681973bee183dbfdc8e910ebc633",8,50,12,5373,0,0
"4096","695ab94ab77d681973bee183dbfdc8e910ebc633",9,0,3,604,0,0
"4097","695ab94ab77d681973bee183dbfdc8e910ebc633",11,77.7777777777778,4,2465,0,0
"4098","695df2fd7f5c8ba500129628ee1a95a527efd665",0,16.6666666666667,2,180,0,0
"4099","695df2fd7f5c8ba500129628ee1a95a527efd665",1,17.5,3,510,0,0
"4100","695df2fd7f5c8ba500129628ee1a95a527efd665",2,45,6,544,0,0
"4101","695df2fd7f5c8ba500129628ee1a95a527efd665",3,16.6666666666667,3,697,0,0
"4102","695df2fd7f5c8ba500129628ee1a95a527efd665",4,100,3,583,0,0
"4103","695df2fd7f5c8ba500129628ee1a95a527efd665",7,100,9,12614,0,0
"4104","695df2fd7f5c8ba500129628ee1a95a527efd665",8,12.5,6,152292,0,20
"4105","695df2fd7f5c8ba500129628ee1a95a527efd665",9,17.5,5,1052,0,0
"4106","695df2fd7f5c8ba500129628ee1a95a527efd665",11,22.2222222222222,3,859,0,0
"4107","695df2fd7f5c8ba500129628ee1a95a527efd665",12,0,2,757,0,0
"4108","695df2fd7f5c8ba500129628ee1a95a527efd665",14,86.6666666666667,14,4249,0,0
"4109","695df2fd7f5c8ba500129628ee1a95a527efd665",15,100,8,39215,0,0
"4110","69705fcee31e67a3ffea0b233cbd9579201aeec6",2,0,9,71830,11,0
"4111","698c28080e0c0918fe7e70b1a28135e74b228485",2,100,3,1575,0,11
"4112","698c28080e0c0918fe7e70b1a28135e74b228485",3,20.8333333333333,2,474,0,0
"4113","698c28080e0c0918fe7e70b1a28135e74b228485",6,12.5,3,2571,0,8
"4114","698c28080e0c0918fe7e70b1a28135e74b228485",11,33.3333333333333,3,923,0,0
"4115","698c28080e0c0918fe7e70b1a28135e74b228485",13,10,2,3889,0,0
"4116","698c28080e0c0918fe7e70b1a28135e74b228485",14,68,7,5823,0,6
"4117","698c28080e0c0918fe7e70b1a28135e74b228485",15,30,3,824,0,0
"4118","69e77f437bc564be68195fe031bb5df299fc9b96",4,25,4,3420,0,0
"4119","69e9bd1089de9cd7ef05e000951b4d8480a9d92e",4,25,3,2081,0,0
"4120","69e9bd1089de9cd7ef05e000951b4d8480a9d92e",5,100,6,5171,0,0
"4121","69e9bd1089de9cd7ef05e000951b4d8480a9d92e",8,100,8,152270,35,22
"4122","69e9bd1089de9cd7ef05e000951b4d8480a9d92e",9,27.5,4,880,0,0
"4123","69e9bd1089de9cd7ef05e000951b4d8480a9d92e",11,28.8888888888889,5,4274,0,0
"4124","69e9bd1089de9cd7ef05e000951b4d8480a9d92e",14,12,3,3124,0,0
"4125","69e9bd1089de9cd7ef05e000951b4d8480a9d92e",15,30,2,1432,0,0
"4126","69e9d6ad303e2b444ae711af26ab6cdb6d19b495",2,100,2,2583520,0,0
"4127","69ea79c0db4bdcba3f84f3831ed458918d529b39",1,100,4,930,0,0
"4128","69ea79c0db4bdcba3f84f3831ed458918d529b39",2,100,4,61431,0,0
"4129","69ea79c0db4bdcba3f84f3831ed458918d529b39",4,25,2,188,0,0
"4130","69ea79c0db4bdcba3f84f3831ed458918d529b39",5,0,2,610553,0,0
"4131","69ea79c0db4bdcba3f84f3831ed458918d529b39",7,-57.1428571428571,3,1320,0,0
"4132","69ef8f00c228d22ccae33da99a94391693a9d59a",1,100,3,58513,0,0
"4133","69ef8f00c228d22ccae33da99a94391693a9d59a",4,10,2,525,0,0
"4134","69ef8f00c228d22ccae33da99a94391693a9d59a",5,100,12,51443,0,0
"4135","69ef8f00c228d22ccae33da99a94391693a9d59a",14,80,9,4553,0,0
"4136","6a0262838cfb1ad63f33413bd2086535ed1e936c",1,47.5,6,2024,0,16
"4137","6a0262838cfb1ad63f33413bd2086535ed1e936c",2,65,14,3809,0,10
"4138","6a0262838cfb1ad63f33413bd2086535ed1e936c",4,70,4,84418,0,80
"4139","6a0262838cfb1ad63f33413bd2086535ed1e936c",5,88.8888888888889,4,2410,0,27
"4140","6a0262838cfb1ad63f33413bd2086535ed1e936c",7,71.4285714285714,5,2654,0,8
"4141","6a0262838cfb1ad63f33413bd2086535ed1e936c",11,33.3333333333333,14,5739,0,23
"4142","6a25f02b40cf0c5be527eee63666e443c369dfa0",0,33.3333333333333,2,312,0,0
"4143","6a25f02b40cf0c5be527eee63666e443c369dfa0",3,12.5,3,653,0,0
"4144","6a25f02b40cf0c5be527eee63666e443c369dfa0",5,46.6666666666667,8,2475,0,0
"4145","6a25f02b40cf0c5be527eee63666e443c369dfa0",6,12.5,2,816,0,0
"4146","6a25f02b40cf0c5be527eee63666e443c369dfa0",7,100,4,628,0,0
"4147","6a845013612e79ffa3888b250bd9e227390c3d5e",0,33.3333333333333,2,180,0,0
"4148","6a845013612e79ffa3888b250bd9e227390c3d5e",4,100,4,832,0,0
"4149","6a845013612e79ffa3888b250bd9e227390c3d5e",5,100,14,9035,0,8
"4150","6a845013612e79ffa3888b250bd9e227390c3d5e",8,100,9,295575,3,0
"4151","6a845013612e79ffa3888b250bd9e227390c3d5e",9,25,4,584,0,0
"4152","6a845013612e79ffa3888b250bd9e227390c3d5e",11,22.2222222222222,10,2638,0,0
"4153","6a845013612e79ffa3888b250bd9e227390c3d5e",13,35,2,401,0,0
"4154","6ac75ce5b4d0217f2a53efbb884c15a7bd5bea41",1,100,5,50342,0,0
"4155","6ac75ce5b4d0217f2a53efbb884c15a7bd5bea41",2,35,7,46769,0,0
"4156","6ac75ce5b4d0217f2a53efbb884c15a7bd5bea41",4,50,3,1227,0,0
"4157","6ac75ce5b4d0217f2a53efbb884c15a7bd5bea41",5,93.3333333333333,6,201417,0,0
"4158","6ac75ce5b4d0217f2a53efbb884c15a7bd5bea41",7,100,3,39248,0,0
"4159","6ac75ce5b4d0217f2a53efbb884c15a7bd5bea41",9,100,5,3287,0,0
"4160","6ac75ce5b4d0217f2a53efbb884c15a7bd5bea41",11,11.1111111111111,2,264,0,0
"4161","6ae31c63cd67cab42c4cf79ae01e267e672b6f4a",1,0,15,2058,0,0
"4162","6ae31c63cd67cab42c4cf79ae01e267e672b6f4a",7,14.2857142857143,5,586,0,0
"4163","6ae31c63cd67cab42c4cf79ae01e267e672b6f4a",8,62.5,6,162944,0,0
"4164","6ae31c63cd67cab42c4cf79ae01e267e672b6f4a",9,0,2,497,0,0
"4165","6ae31c63cd67cab42c4cf79ae01e267e672b6f4a",11,0,2,36,0,0
"4166","6ae31c63cd67cab42c4cf79ae01e267e672b6f4a",14,42.6666666666667,10,41420,0,16
"4167","6ae31c63cd67cab42c4cf79ae01e267e672b6f4a",15,14,5,1267,0,4
"4168","6b076c87c118c003ab30eb1ecc64fd3fdbec5d34",2,0,2,12782,0,0
"4169","6baaaaea4ccb779e2f6f303928cd8bc76ab729c9",1,100,3,1207,0,2
"4170","6baaaaea4ccb779e2f6f303928cd8bc76ab729c9",2,25,4,3618,0,2
"4171","6baaaaea4ccb779e2f6f303928cd8bc76ab729c9",4,50,6,6259,0,5
"4172","6baaaaea4ccb779e2f6f303928cd8bc76ab729c9",5,26.6666666666667,5,2393,0,0
"4173","6baaaaea4ccb779e2f6f303928cd8bc76ab729c9",7,100,4,803,0,0
"4174","6baaaaea4ccb779e2f6f303928cd8bc76ab729c9",8,12.5,2,233,0,0
"4175","6baaaaea4ccb779e2f6f303928cd8bc76ab729c9",11,88.8888888888889,5,599090,0,0
"4176","6baaaaea4ccb779e2f6f303928cd8bc76ab729c9",14,100,6,366681,0,0
"4177","6baaaaea4ccb779e2f6f303928cd8bc76ab729c9",15,100,3,179536,0,0
"4178","6c00060693925968f7ef96b993e4865106b829d7",1,100,4,485,0,0
"4179","6c00060693925968f7ef96b993e4865106b829d7",2,5,5,519,0,0
"4180","6c00060693925968f7ef96b993e4865106b829d7",4,100,8,3704,0,8
"4181","6c00060693925968f7ef96b993e4865106b829d7",5,46.6666666666667,4,1730,0,0
"4182","6c00060693925968f7ef96b993e4865106b829d7",7,20,2,308,0,0
"4183","6c00060693925968f7ef96b993e4865106b829d7",8,27.5,4,687,0,0
"4184","6c00060693925968f7ef96b993e4865106b829d7",11,100,20,33538,0,65
"4185","6c00060693925968f7ef96b993e4865106b829d7",14,66.6666666666667,27,937413,0,74
"4186","6c00060693925968f7ef96b993e4865106b829d7",15,100,30,66775,0,30
"4187","6c05dd8564f7402f8417476c1af16ddf53ff5b7a",3,33.3333333333333,3,896,0,0
"4188","6c404a51823c55d4f689c70945569c3d4eaf010c",2,25,2,159,0,0
"4189","6c404a51823c55d4f689c70945569c3d4eaf010c",5,11.1111111111111,3,254887,13,0
"4190","6c404a51823c55d4f689c70945569c3d4eaf010c",7,28.5714285714286,3,2706,0,0
"4191","6c404a51823c55d4f689c70945569c3d4eaf010c",8,100,3,5784,0,0
"4192","6c404a51823c55d4f689c70945569c3d4eaf010c",9,12.5,2,44668,29,0
"4193","6c404a51823c55d4f689c70945569c3d4eaf010c",11,11.1111111111111,2,64,0,0
"4194","6c404a51823c55d4f689c70945569c3d4eaf010c",14,34.6666666666667,9,4767,0,18
"4195","6c6f2aed851b936ba76597da9a2505e00ea7ff49",3,20.8333333333333,6,3657,0,0
"4196","6c6f79c257da9366ce2e8a9eab1c397870da8821",4,100,4,541,0,0
"4197","6cadc7a4f1b51ce4fd2b8ff57376b2ad54525942",4,30,3,1584,0,0
"4198","6cfd7388da47c5af0c0566f9ab3ad7f59cbec5a7",4,50,4,2195,0,0
"4199","6cfd7388da47c5af0c0566f9ab3ad7f59cbec5a7",7,100,14,311024,0,0
"4200","6cfd7388da47c5af0c0566f9ab3ad7f59cbec5a7",8,62.5,9,81481,18,0
"4201","6cfd7388da47c5af0c0566f9ab3ad7f59cbec5a7",9,20,3,55633,0,0
"4202","6cfd7388da47c5af0c0566f9ab3ad7f59cbec5a7",11,33.3333333333333,3,24608,0,0
"4203","6cfd7388da47c5af0c0566f9ab3ad7f59cbec5a7",14,80,15,53903,0,0
"4204","6cfd7388da47c5af0c0566f9ab3ad7f59cbec5a7",15,10,2,1146,0,0
"4205","6d410ec70576a662f65575093a1b37ae4e77573a",0,22.2221692403158,3,244,0,0
"4206","6d410ec70576a662f65575093a1b37ae4e77573a",3,8.33333333333334,5,561,0,0
"4207","6d410ec70576a662f65575093a1b37ae4e77573a",4,75,12,1282,0,5
"4208","6d410ec70576a662f65575093a1b37ae4e77573a",5,11.1111111111111,2,147,0,0
"4209","6d410ec70576a662f65575093a1b37ae4e77573a",6,53.125,8,2488,0,0
"4210","6d410ec70576a662f65575093a1b37ae4e77573a",9,12.5,2,87,0,0
"4211","6d410ec70576a662f65575093a1b37ae4e77573a",10,3.33333015441895,2,354,0,0
"4212","6d410ec70576a662f65575093a1b37ae4e77573a",11,73.3333333333333,13,3369,0,10
"4213","6d410ec70576a662f65575093a1b37ae4e77573a",12,12.5,6,336475,0,10
"4214","6d410ec70576a662f65575093a1b37ae4e77573a",13,50,7,90791,0,0
"4215","6d410ec70576a662f65575093a1b37ae4e77573a",14,41.3333333333333,10,1120268,0,5
"4216","6d410ec70576a662f65575093a1b37ae4e77573a",15,30,4,774,0,1
"4217","6db4bc17c1f12517a36a624445735fd62123e351",3,37.5,4,767,0,0
"4218","6db4bc17c1f12517a36a624445735fd62123e351",4,25,9,11662,0,8
"4219","6db4bc17c1f12517a36a624445735fd62123e351",5,2.22222222222223,2,338,0,0
"4220","6db4bc17c1f12517a36a624445735fd62123e351",9,12.5,2,148,0,0
"4221","6db4bc17c1f12517a36a624445735fd62123e351",10,19.9999968210856,3,1155,0,0
"4222","6db4bc17c1f12517a36a624445735fd62123e351",11,8.88888888888889,2,1068,0,0
"4223","6db4bc17c1f12517a36a624445735fd62123e351",12,16.6666666666667,5,2195,0,0
"4224","6db4bc17c1f12517a36a624445735fd62123e351",13,20,2,275,0,0
"4225","6db4bc17c1f12517a36a624445735fd62123e351",14,6.66666666666667,4,97904,0,12
"4226","6db4bc17c1f12517a36a624445735fd62123e351",15,10,2,229,0,0
"4227","6dce46fa680c51fe8486686aa844fdfa3b42643a",0,5.55550257364908,2,166,0,0
"4228","6dce46fa680c51fe8486686aa844fdfa3b42643a",2,25,2,144,0,0
"4229","6dce46fa680c51fe8486686aa844fdfa3b42643a",3,41.6666666666667,2,283,0,0
"4230","6dce46fa680c51fe8486686aa844fdfa3b42643a",4,100,10,71686,0,10
"4231","6dce46fa680c51fe8486686aa844fdfa3b42643a",5,0,2,46779,0,0
"4232","6df5d1dd875d67f676bc26b85c11c76fb4d2de02",1,100,5,1909,0,1
"4233","6df5d1dd875d67f676bc26b85c11c76fb4d2de02",3,20.8333333333333,3,2150,0,0
"4234","6df5d1dd875d67f676bc26b85c11c76fb4d2de02",4,25,3,401,0,0
"4235","6df5d1dd875d67f676bc26b85c11c76fb4d2de02",5,44.4444444444444,5,2079,0,0
"4236","6df5d1dd875d67f676bc26b85c11c76fb4d2de02",7,100,7,4868,0,5
"4237","6df5d1dd875d67f676bc26b85c11c76fb4d2de02",9,100,14,72848,0,12
"4238","6df5d1dd875d67f676bc26b85c11c76fb4d2de02",11,57.7777777777778,18,64941,0,1
"4239","6df5d1dd875d67f676bc26b85c11c76fb4d2de02",14,100,22,39729,0,21
"4240","6df5d1dd875d67f676bc26b85c11c76fb4d2de02",15,10,2,2115,4,6
"4241","6dfa94a7a50afbc84bdc963f261d321f32656205",0,5.55550257364908,4,608,0,0
"4242","6dfa94a7a50afbc84bdc963f261d321f32656205",1,100,5,856,0,11
"4243","6dfa94a7a50afbc84bdc963f261d321f32656205",2,-65,9,1464254,202,48
"4244","6dfa94a7a50afbc84bdc963f261d321f32656205",3,58.3333333333333,7,1395,0,0
"4245","6dfa94a7a50afbc84bdc963f261d321f32656205",4,100,12,4044,0,30
"4246","6dfa94a7a50afbc84bdc963f261d321f32656205",5,100,6,13928,0,137
"4247","6dfa94a7a50afbc84bdc963f261d321f32656205",6,25,6,46319,0,0
"4248","6dfa94a7a50afbc84bdc963f261d321f32656205",7,42.8571428571429,10,3661,0,27
"4249","6dfa94a7a50afbc84bdc963f261d321f32656205",9,100,7,2350,0,25
"4250","6dfa94a7a50afbc84bdc963f261d321f32656205",11,22.2222222222222,2,364,0,0
"4251","6dfa94a7a50afbc84bdc963f261d321f32656205",14,48,15,9608,0,17
"4252","6dfa94a7a50afbc84bdc963f261d321f32656205",15,20,8,2468,0,13
"4253","6e030fbf422da31fbec66625535cb27f29ad006b",3,0,3,734,0,0
"4254","6e030fbf422da31fbec66625535cb27f29ad006b",4,0,2,49,0,0
"4255","6e55bb32d304ba94ab930a2ce1a7d81bfd55028c",0,66.6666666666667,2,102,0,0
"4256","6e5c0677c9a0fc9eb67b71d1cd3f99a373b51fae",0,38.8889988263448,2,1410,0,0
"4257","6e5c0677c9a0fc9eb67b71d1cd3f99a373b51fae",1,100,9,440885,0,25
"4258","6e5c0677c9a0fc9eb67b71d1cd3f99a373b51fae",2,100,23,439798,0,25
"4259","6e5c0677c9a0fc9eb67b71d1cd3f99a373b51fae",4,50,4,82746,0,63
"4260","6e5c0677c9a0fc9eb67b71d1cd3f99a373b51fae",5,88.8888888888889,17,14332,0,85
"4261","6e5c0677c9a0fc9eb67b71d1cd3f99a373b51fae",7,100,10,884242,5,127
"4262","6e70ad912f747b1f6da7a011092e0dd4f9805bfd",0,16.6666666666667,4,3069,0,0
"4263","6e70ad912f747b1f6da7a011092e0dd4f9805bfd",1,25,5,824,0,0
"4264","6e70ad912f747b1f6da7a011092e0dd4f9805bfd",4,25,2,201,0,0
"4265","6e70ad912f747b1f6da7a011092e0dd4f9805bfd",5,22.2222222222222,3,584,0,0
"4266","6e70ad912f747b1f6da7a011092e0dd4f9805bfd",7,2.85714285714286,4,585,0,0
"4267","6e70ad912f747b1f6da7a011092e0dd4f9805bfd",8,100,15,11948,0,14
"4268","6e70ad912f747b1f6da7a011092e0dd4f9805bfd",9,100,7,2462,0,0
"4269","6e70ad912f747b1f6da7a011092e0dd4f9805bfd",11,33.3333333333333,4,1901,0,0
"4270","6e70ad912f747b1f6da7a011092e0dd4f9805bfd",14,100,36,30306,0,41
"4271","6e70ad912f747b1f6da7a011092e0dd4f9805bfd",15,32,5,3468,0,6
"4272","6e83d91479b460c8b688af07d1565cea4a84a677",1,25,2,357,0,0
"4273","6e83d91479b460c8b688af07d1565cea4a84a677",5,100,5,9716,0,20
"4274","6e83d91479b460c8b688af07d1565cea4a84a677",7,2.85714285714286,2,5984,0,0
"4275","6e83d91479b460c8b688af07d1565cea4a84a677",8,37.5,10,53179,0,21
"4276","6e83d91479b460c8b688af07d1565cea4a84a677",9,32.5,6,169714,3,19
"4277","6e83d91479b460c8b688af07d1565cea4a84a677",11,55.5555555555556,6,2362,0,0
"4278","6e83d91479b460c8b688af07d1565cea4a84a677",14,50.6666666666667,4,25472,0,0
"4279","6e83d91479b460c8b688af07d1565cea4a84a677",15,20,6,1893,0,1
